COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
BOL;BOG;186;6567;1263038328
BOL;BOG;38;7782;151049398
BOL;BOG;39;675;131018175
BOL;BOG;58;26094;50469971
BOL;BOG;17;21381;415007348
BOL;BOG;1110;1844357;3546255865
BOL;BOG;100;6720;130435872
BOL;BOG;9;4275;8219799
BOL;BOG;96;12402;238460695
BOL;BOG;29540;38633;746663854
BOL;BOG;28;6020;116567066
BOL;BOG;59;16484;316947758
BOL;BOG;64;151032;2903982883
BOL;BOG;121;2055;39512718
BOL;BOG;44;3800;7306488
BOL;BOG;2;99842;1930465038
BOL;BOG;36;702;136258902
BOL;BOG;72;191793;372272131
BOL;BOG;156;9828;188949197
BOL;BOG;444;2553;490829568
BOL;BOG;1272;525852;1010982021
BOL;BOG;78;2262;43488307
BOL;BOG;84;43344;83331441
BOL;BOG;264;3489;675432021
BOL;BOG;312;4920;95245788
BOL;BOG;179;358;69313812
BOL;BOG;3;1519482;2936718056
BOL;BOG;4;158012;305963376
BOL;BOG;1;5034;967917384
BOL;BOG;4;16111;3125952886
BOL;BOG;5;205;3977533
BOL;BOG;10;3125;60633125
BOL;BOG;6;690;13387794
BOL;BOG;81916;102478;1985570196
BOL;BOG;1783;105166;20348392
BOL;BOG;96;12437;24037114
BOL;BOG;14125;13005;25181825
BOL;BOG;13506;55775;108198105
BOL;BOG;8509;49663;95984177
BOL;BOG;5916;150916;290581212
BOL;BOG;35574;2419451;4683887774
BOL;BOG;446;46752;90018638
BOL;BOG;498;263973;51103325
BOL;BOG;742;51744;100170692
BOL;BOG;20791;2324506;4500080901
BOL;BOG;5682;248902;481055384
BOL;BOG;50;147924;285622014
BOL;BOG;40691;590676;1135925135
BOL;BOG;100;405126;78224564
BOL;BOG;15698;232672;450353633
BOL;BOG;2800;1561274;3020092303
BOL;BOG;91;181711;351194667
BOL;BOG;58;53124;102673286
BOL;BOG;48;34933;67515358
BOL;BOG;2790;1660514;3209292013
BOL;BOG;166;12087;23360666
BOL;BOG;5491;909664;1758344205
BOL;BOG;42;26935;52057544
BOL;BOG;300;111226;216401306
BOL;BOG;16009;143385;277122059
BOL;BOG;274;1554;30002023
BOL;BOG;531;14972;28784568
BOL;BOG;8547;1053995;2028569576
BOL;BOG;201;83043;159895144
BOL;BOG;4329;2263;43572934
BOL;BOG;12062;79367;15281719
BOL;BOG;52;6735;13038219
BOL;BOG;1700;976684;1890479317
BOL;BOG;713;68476;133226906
BOL;BOG;1000;12190;235597349
BOL;BOG;3;12252;2355520512
BOL;BOG;2;6658;12923245
BOL;BOG;13;3287;63800999
BOL;BOG;6182;6489;124754918
BOL;BOG;1;8384;16273428
BOL;BOG;2;5788;11234566
BOL;BOG;135;730486;1404403164
BOL;BOG;3;43656;84736733
BOL;BOG;1;16482;31991727
BOL;BOG;2;17111;33212622
BOL;BOG;2;22814;44282202
BOL;BOG;2;998;1937128
BOL;BOG;20;105;20380605
BOL;BOG;3;18977;36834547
BOL;BOG;50;409;78972583
BOL;BOG;32897;27386186;52927997372
BOL;BOG;20;39504;76648031
BOL;BOG;20;4314;83702816
BOL;BOG;20;3844;74583594
BOL;BOG;13;1095;21163175
BOL;BOG;2;232;4491358
BOL;BOG;111;28112;544228642
BOL;BOG;103;21828;421871939
BOL;BUN;65091;459372;882554674
BOL;BUN;7895;486941;935520788
BOL;BUN;59637;2073497;3983643906
BOL;BUN;15;1878;3608051
BOL;BUN;476;18739;36001742
BOL;BUN;18199;2039161;3917676897
BOL;BUN;72;30308;58228336
BOL;BUN;129681;885872;1701955003
BOL;BUN;67838;407793;783460067
BOL;BUN;16832;135044;259449234
BOL;BUN;3512;78546;150904146
BOL;BUN;3474;210335;404099809
BOL;BUN;308;4611;8858745
BOL;BUN;162749;628891;1208237967
BOL;BUN;308082;5396959;1036874557
BOL;BUN;20227;380405;730841694
BOL;BUN;14;1146;2201718
BOL;BUN;13;16615;3192107
BOL;BUN;50871;717765;1378984473
BOL;BUN;286129;1908395;3692049964
BOL;BUN;4944;293295;567259745
BOL;BUN;48686;2056533;3977294547
BOL;BUN;2071;80478;155605823
BOL;BUN;311433;3223664;623515414
BOL;BUN;5385;233784;452360351
BOL;BUN;47905;220149;425917565
BOL;BUN;2964;19048;36829689
BOL;BUN;160845;94935;1836452284
BOL;BUN;1471;12196;2358121
BOL;BUN;7956;177571;343524223
BOL;BUN;4161;252538;488471145
BOL;BUN;6293;934551;180707775
BOL;BUN;165;265;5123828
BOL;BUN;7237;53933;104280534
BOL;BUN;6499;80403;155460809
BOL;BUN;755894;12329784;23852047181
BOL;BUN;6773;108231;209266803
BOL;BUN;3281;112012;216737619
BOL;BUN;2769;414123;800783342
BOL;BUN;55626;757275;1464644626
BOL;BUN;40;2435;4711603
BRA;BOG;4092;3069;594201366
BRA;BOG;102;768;14869555
BRA;BOG;36;1968;38103235
BRA;BOG;5684;5684;1100501976
BRA;BOG;10098;8976;1737879264
BRA;BOG;273798;23247;4517961462
BRA;BOG;4;1500;2903415
BRA;BOG;3478496;16675244;32327611059
BRA;BOG;29695;475968;9227477287
BRA;BOG;160325;5972125;11473765993
BRA;BOG;89666;12950;250047665
BRA;BOG;5600;896;172141312
BRA;BOG;17250;2415;46397463
BRA;BOG;4325;2159;414791398
BRA;BOG;1100;6875;132083875
BRA;BOG;1675;13180;253216796
BRA;BOG;15894;77704;1492864789
BRA;BOG;168;253243;488979311
BRA;BOG;8800;2870;55415969
BRA;BOG;11740;1761;340860921
BRA;BOG;18800;621340;12019198316
BRA;BOG;7827153;34543586;66745932111
BRA;BOG;8450;2565;49767669
BRA;BOG;1300;5070;98787936
BRA;BOG;314;16956;328324115
BRA;BOG;150;468;91188864
BRA;BOG;3702;23446;4568406208
BRA;BOG;471;3061;592710613
BRA;BOG;2520;11200;21822976
BRA;BOG;80;280;5455744
BRA;BOG;9568;4399;851598011
BRA;BOG;1385202;7293621;14122550583
BRA;BOG;360;751692;144532331
BRA;BOG;1;6340;122417158
BRA;BOG;10000;330500;639610040
BRA;BOG;3311004;15227686;29385552918
BRA;BOG;268;288838;560637446
BRA;BOG;50;500;967080
BRA;BOG;2;1138164;2209187706
BRA;BOG;2;200;388052
BRA;BOG;3;48;927701
BRA;BOG;1;32;619626
BRA;BOG;1000;2710;52474543
BRA;BOG;8;600209;1162202693
BRA;BOG;8;1376;265940896
BRA;BOG;3;72513;14039532
BRA;BOG;2;737134;1427039825
BRA;BOG;7;1203111;2329138678
BRA;BOG;1003;2128;40883562
BRA;BOG;2074;70;13481586
BRA;BOG;1048;14;2701434
BRA;BOG;60;36;691639
BRA;BOG;100;72;13909536
BRA;BOG;698;806;155148812
BRA;BOG;964;57318;110297444
BRA;BOG;369;18;3477384
BRA;BOG;2;248955;4816196244
BRA;BOG;2;1500;2903835
BRA;BOG;1;750;14495325
BRA;BOG;20;1000;1930870
BRA;BOG;46;1500;2903835
BRA;BOG;1004;35152;678739422
BRA;BOG;48;1824;35219069
BRA;BOG;30;76;14674612
BRA;BOG;195;5495;106101307
BRA;BOG;1749;107006;2066146752
BRA;BOG;1852;104175;2011483823
BRA;BOG;50;2015;38907031
BRA;BOG;52;166;32052442
BRA;BOG;10800;2988;576943956
BRA;BOG;73580;197262;3825803877
BRA;BOG;2000;280;5406436
BRA;BOG;2300;2704;52210725
BRA;BOG;48925;62649;1220703235
BRA;BOG;178445;961012;1856559863
BRA;BOG;1900;592;114416432
BRA;BOG;22300;6621;1284646146
BRA;BOG;200;1950;37731525
BRA;BOG;20;50178;973960
BRA;BOG;100;1582;306327406
BRA;BOG;1200;12612;244035894
BRA;BOG;650000;188505;36589009
BRA;BOG;259488;22032;4265240976
BRA;BOG;150;225;4365585
BRA;BOG;300;45;873117
BRA;BOG;300;45;873117
BRA;BOG;180;27;5238702
BRA;BOG;25;2805391;5445291985
BRA;BOG;233383;2267603;4376839211
BRA;BOG;120000;22800;44046864
BRA;BOG;3;741991;14362052
BRA;BOG;2;706658;1367814291
BRA;BOG;1;1201319;232528507
BRA;BOG;1;121141;234481731
BRA;BOG;1;3563578;6897697213
BRA;BOG;2;888371;1719539791
BRA;BOG;134;100634;193474903
BRA;BOG;20;543;104395008
BRA;BOG;2;2;386376
BRA;BOG;100;2524;4863319
BRA;BOG;24;606;1167659
BRA;BOG;1;120;2329212
BRA;BOG;33100;6951;1344434616
BRA;BOG;47850;13570;262268747
BRA;BOG;10750;26875;520270438
BRA;BOG;11600;3966;76740117
BRA;BOG;700;2107;40948702
BRA;BOG;38050;139133;2689037404
BRA;BOG;7700;1211;234051181
BRA;BOG;300;4692;9118714
BRA;BOG;5250;1500;2899065
BRA;BOG;8750;2500;4839025
BRA;BOG;4425;6561;126139162
BRA;BOG;437100;56823;10998716703
BRA;BOG;72400;11810;228517595
BRA;BOG;120;102453;198337738
BRA;BOG;611;31052;59988738
BRA;BOG;3;300;582078
BRA;BOG;1;11332;2190147
BRA;BOG;397;129383;250059818
BRA;BOG;1;245046;473602855
BRA;BOG;504;19943;38801101
BRA;BOG;2704;154149;298372346
BRA;BOG;7080;2008;388734744
BRA;BOG;129833;119625;2315808413
BRA;BOG;37510;132658;2573033961
BRA;BOG;3200;1136;221347328
BRA;BOG;25872;38808;75334266
BRA;BOG;21272;3268;634254921
BRA;BOG;23575;4135;800101825
BRA;BOG;86180;45158;867584528
BRA;BOG;1725;291562;564350323
BRA;BOG;2113;76625;148030305
BRA;BOG;117;43529;84092805
BRA;BOG;61;5174;100148461
BRA;BOG;8800;2878;55687861
BRA;BOG;45450;15761;3048429576
BRA;BOG;14975;594775;1155921422
BRA;BOG;1440;484;9365158
BRA;BOG;7;8029;15621222
BRA;BOG;7;2673;5200589
BRA;BOG;12;4555;8862208
BRA;BOG;15;286;5564416
BRA;BOG;690;47428;911831757
BRA;BOG;988;1119075;2166450865
BRA;BOG;2741;182234;353840111
BRA;BOG;12071;162777;315731278
BRA;BOG;7756;42703;82497072
BRA;BOG;5;6112;11891507
BRA;BOG;17;587;1142067
BRA;BOG;108;1535;2986496
BRA;BOG;3;1628;3167437
BRA;BOG;7;5599;10893414
BRA;BOG;486;40661;78579089
BRA;BOG;3766;94202;182005522
BRA;BOG;2856;55947;10808289
BRA;BOG;5844;252431;487517166
BRA;BOG;48500;110324;213224298
BRA;BOG;12000;7768;150072172
BRA;BOG;3714;177033;341954923
BRA;BOG;1428;71648;138415347
BRA;BOG;7000;398604;770055096
BRA;BOG;73500;1458712;2818774077
BRA;BOG;2;431008;834263395
BRA;BOG;225507;187290229;36230138043
BRA;BOG;1360;7716;1483601616
BRA;BOG;371;371;713344
BRA;BOG;480478;568884;1099487796
BRA;CTG;6800;224740;4350809082
BRA;CTG;2000;5660;109473456
BRA;CTG;388;188425;365593491
BRA;CTG;914;30306;5880152
BRA;CTG;37;9453;18341278
BRA;CTG;7128;32331;62730546
BRA;CTG;101716;901742;1749613932
BRA;CTG;2607;37418;72600648
BRA;CTG;73588;744713;1444936846
BRA;CTG;24211;135802;263491189
BRA;CTG;44618;221428;429627891
BRA;CTG;8665;313594;608453894
BRA;CTG;18432;96224;186699578
BRA;CTG;35469;89793;174221766
BRA;CTG;64176;154944;300631645
BRA;CTG;51797;3920216;7536850473
BGR;BOG;3785;11568;223994654
BGR;BOG;217500;3253462;6299157917
CYM;BOG;40;28025;54260324
CYM;BOG;41;456;88287984
CYM;BOG;5;1425;27589995
CYM;BOG;120;34143;66105628
CYM;BOG;3;27075;52420991
CYM;BOG;30;16872;326665541
CYM;BOG;4;323;62537322
CYM;BOG;3;2565;49661991
CYM;BOG;30;12388;239849023
CYM;BOG;17;139115;267456934
CYM;BOG;108;313035;60182857
CYM;BOG;149;145875;28045344
CYM;BOG;35;45301;870938906
CYM;BOG;87;106715;20516599
CYM;BOG;62;101904;198264422
CYM;BOG;45;50208;97684685
CYM;BOG;236;5915;114270702
KHM;BOG;656604;3462665;6683299146
CAN;BOG;16632;12474;2408567238
CAN;BOG;13224;8700;16798569
CAN;BOG;1944;121176;2339751031
CAN;BOG;8832;117024;2259581309
CAN;BOG;4147;200165;3871654672
CAN;BOG;4816;23519;4549918564
CAN;BOG;49521;170748;3303412097
CAN;BOG;21384;17591;3404645552
CAN;BOG;33508;18404;3559987265
CAN;BOG;560;5018;9640682
CAN;BOG;225;35085;674600346
CAN;BOG;24;1320;25380432
CAN;BOG;32680;8640;167236704
CAN;BOG;93;3008;580805696
CAN;BOG;40;400;772348
CAN;BOG;40;175;33790225
CAN;BOG;2093;5241613;10120873294
CAN;BOG;8;48;9268176
CAN;BOG;4;145;27997615
CAN;BOG;41;264;50760864
CAN;BOG;43;605;11632698
CAN;BOG;96;2275;4374279
CAN;BOG;33;933;179393508
CAN;BOG;10;290;5576004
CAN;BOG;10;320;6152832
CAN;BOG;24;780;14997528
CAN;BOG;11;29887;57829851
CAN;BOG;16;4624;89472088
CAN;BOG;15;4245;82138628
CAN;BOG;10;931;18014385
CAN;BOG;9957;137798;264952482
CAN;BOG;191;214875;417600968
CAN;BOG;112;8428;162733724
CAN;BOG;90;673;129947551
CAN;BOG;40;1996;38576892
CAN;BOG;972;59688;115249769
CAN;BOG;20;198;38267658
CAN;BOG;864;6786;131028838
CAN;BOG;780;3042;587930382
CAN;BOG;135;131625;255807924
CAN;BOG;12;117;22738482
CAN;BOG;642;62595;1216508789
CAN;BOG;17;1304029;2512374549
CAN;BOG;6340;3292;632906752
CAN;BOG;2223;104985;203285605
CAN;BOG;12;108;20908044
CAN;BOG;3;132;25554276
CAN;BOG;704;69753;134913462
CAN;BOG;413;79056;1525389052
CAN;BOG;20;154;30006592
CAN;BOG;1020;5600;10911488
CAN;BOG;468;8424;161973302
CAN;BOG;486;8748;1690734708
CAN;BOG;890;9064;1754726952
CAN;BOG;640;6286;1216925598
CAN;BOG;50;560;10841208
CAN;BOG;2;435;8421296
CAN;BOG;36;5932;114839368
CAN;BOG;148;100574;194526208
CAN;BOG;30;1728;3345287
CAN;BOG;551;53661;10378896
CAN;BOG;30;51593;99880436
CAN;BOG;8028;86884;168047557
CAN;BOG;864;1166;225523056
CAN;BOG;42;3276;63363082
CAN;BOG;53916;144093;278698917
CAN;BOG;150;9269;179441352
CAN;BOG;10569;104994;203075195
CAN;BOG;30;1106;21411386
CAN;BOG;30;2665;51592535
CAN;BOG;4872;114275;221026134
CAN;BOG;15;139;26909427
CAN;BOG;20;168;32523624
CAN;BOG;10;3168;61330262
CAN;BOG;50;126186;244287263
CAN;BOG;35;795;15390644
CAN;BOG;158;8585;1666695236
CAN;BOG;5610;1783;346082083
CAN;BOG;14140;2258;434114048
CAN;BOG;10;5;967965
CAN;BOG;48;5;967965
CAN;BOG;40;150;289782
CAN;BOG;1;50;96138
CAN;BOG;26;1615751;3106378243
CAN;BOG;3;246244;476711147
CAN;BOG;8;1391236;2693335509
CAN;BOG;79;57099;1105396671
CAN;BOG;4;328208;635387713
CAN;BOG;1700;320;6194848
CAN;BOG;171000;15230;292805888
CAN;BOG;18050;5958;1150412346
CAN;BOG;142800;23481;4545663309
CAN;BOG;2200;261;50395707
CAN;BOG;1566;2896;56282602
CAN;BOG;11650;19385;37504108
CAN;BOG;34450;37895;732707404
CAN;BOG;3400;471;91136145
CAN;BOG;1000;230;4422348
CAN;BOG;8400;728;140567336
CAN;BOG;4433;7584;147392006
CAN;BOG;43250;70425;1362024534
CAN;BOG;71900;7909;1529220968
CAN;BOG;2600;410;7933295
CAN;BOG;9360;20592;395934739
CAN;BOG;1100;7427;14471361
CAN;BOG;4575;3484;678850432
CAN;BOG;138950;2142006;4173655851
CAN;BOG;59100;12482;2432092736
CAN;BOG;39500;29375;5647520
CAN;BOG;216;2430;47226078
CAN;BOG;20;2422;47070601
CAN;BOG;32;1568;30361654
CAN;BOG;425;1632;31600906
CAN;BOG;14;126;24397758
CAN;BOG;325;1105;21396447
CAN;BOG;1080;4000;7745320
CAN;BOG;1188;925848;1787692128
CAN;BOG;24;1068;20680004
CAN;BOG;30;102;19750566
CAN;BOG;105;102375;198961718
CAN;BOG;20;12911;25092012
CAN;BOG;645;639125;1242113873
CAN;BOG;12675;266925;514249526
CAN;BOG;3150;5895;113349708
CAN;BOG;43850;5603;1078687538
CAN;BOG;136;200375;38523296
CAN;BOG;108;4200;8132586
CAN;BOG;54;2808;54372146
CAN;BOG;168;765;148129245
CAN;BOG;4;85956;165969862
CAN;BOG;74650;18990;366672213
CAN;BOG;11250;13159;254083183
CAN;BOG;16925;204075;394042295
CAN;BOG;7350;951;184195581
CAN;BOG;31300;797375;1543662184
CAN;BOG;1300;390;7579494
CAN;BOG;43833;4320;83528064
CAN;BOG;39080;988688;191403076
CAN;BOG;37662;866226;1676103999
CAN;BOG;274373;8840878;17106656886
CAN;BOG;2400;2624;50790406
CAN;BOG;5325;12805;248860053
CAN;BOG;4940;16191;313446426
CAN;BOG;5328;63936;124393882
CAN;BOG;6270;16167;315010762
CAN;BOG;39375;81014;1578541587
CAN;BOG;18210;3640;70229044
CAN;BOG;610;824;15886509
CAN;BOG;29400;2734;527685142
CAN;BOG;3124;6912;133416115
CAN;BOG;35000;4550;88040225
CAN;BOG;63340;78469;1518335916
CAN;BOG;4170;10994;213394639
CAN;BOG;2825;4335;84142784
CAN;BOG;1125;546;105605136
CAN;BOG;40300;8348;1612563476
CAN;BOG;44700;91985;1781133151
CAN;BOG;35975;831025;1606803458
CAN;BOG;1600;224;43251488
CAN;BOG;1200;132;25522464
CAN;BOG;121100;13625;2633196359
CAN;BOG;4750;54625;10561853
CAN;BOG;975;1675;32426158
CAN;BOG;3000;960;18546048
CAN;BOG;111500;13085;2544413105
CAN;BOG;77333;73706;1433375293
CAN;BOG;23466;4844;935313428
CAN;BOG;1625;4875;94472595
CAN;BOG;195774;3615696;7001180636
CAN;BOG;2875;66125;12785401
CAN;BOG;87600;99735;1925753195
CAN;BOG;100;2715;5276494
CAN;BOG;12850;2292;443641812
CAN;BOG;69270;76197;1473284234
CAN;BOG;47970;76512;1479431252
CAN;BOG;108550;142745;2756220382
CAN;BOG;800;8848;17129109
CAN;BOG;91925;134255;2598653206
CAN;BOG;6125;71925;139695612
CAN;BOG;120475;1385462;2678818486
CAN;BOG;4000;700;1355123
CAN;BOG;56536;887076;1715524665
CAN;BOG;2765;41648;80655082
CAN;BOG;175;3125;6049781
CAN;BOG;1850;3952;76307982
CAN;BOG;75;203;3945224
CAN;BOG;10700;1552;299671024
CAN;BOG;2490;4482;86807689
CAN;BOG;9775;13552;261671502
CAN;BOG;2900;8124;156945931
CAN;BOG;80800;237584;4587438181
CAN;BOG;40500;19800;38283696
CAN;BOG;600;212;41040868
CAN;BOG;47530;62806;1220441736
CAN;BOG;150;15;291039
CAN;BOG;1333;49704;96597736
CAN;BOG;39500;29325;56379072
CAN;BOG;88850;8233;1599560359
CAN;BOG;350;35;679091
CAN;BOG;700;210;4074546
CAN;BOG;100;10;194026
CAN;BOG;3850;880;17074288
CAN;BOG;200;48;9292464
CAN;BOG;800;316;6114442
CAN;BOG;340;392501;762809993
CAN;BOG;183;178427;346765737
CAN;BOG;505;91039;176930655
CAN;BOG;990;975252;1895363251
CAN;BOG;113;6058;1164808008
CAN;BOG;40;1950;3749382
CAN;BOG;3200;821;158496484
CAN;BOG;11850;5210;100845281
CAN;BOG;28600;101505;1968213377
CAN;BOG;3375;945;18335457
CAN;BOG;21250;26532;512268865
CAN;BOG;3150;630;12190185
CAN;BOG;41475;52135;1006582909
CAN;BOG;5250;5775;112050015
CAN;BOG;53575;7539;1462762014
CAN;BOG;12900;1975;382152625
CAN;BOG;6430;51155;983485568
CAN;BOG;5577;1990;38477048
CAN;BOG;12846;121127;234002829
CAN;BOG;39200;21168;410714237
CAN;BOG;384;96;18554016
CAN;BOG;9900;1287;249028065
CAN;BOG;32500;3025;5894152
CAN;BOG;27250;33705;652174898
CAN;BOG;800;136;26284856
CAN;BOG;19300;442704;861428513
CAN;BOG;55100;857598;1668917309
CAN;BOG;174;327;63317991
CAN;BOG;17235;393175;761316548
CAN;BOG;239;63951;12383024
CAN;BOG;1617;24255;469656842
CAN;BOG;18;72;13969872
CAN;BOG;21225;536925;1039663985
CAN;BOG;141225;3073575;5951455481
CAN;BOG;217;11388;2213026476
CAN;BOG;270;4725;91667479
CAN;BOG;100;150;292272
CAN;BOG;171;83388;1618826049
CAN;BOG;386;7442;1439967558
CAN;BOG;71;2343;454778643
CAN;BOG;1625;37715;732051922
CAN;BOG;41;217143;417513875
CAN;BOG;6;336;6519274
CAN;BOG;6;45;873117
CAN;BOG;102;4074;79046193
CAN;BOG;101;11;21269
CAN;BOG;166;2;3845
CAN;BOG;2;200;388052
CAN;BOG;9;1;192276
CAN;BOG;750;5845;1128593515
CAN;BOG;119;122791;238639397
CAN;BOG;156;1755;34107723
CAN;BOG;13;22911;44526612
CAN;BOG;418;449345;873284034
CAN;BOG;1;512;9911962
CAN;BOG;3;567;10976723
CAN;BOG;1;382;7395253
CAN;BOG;1;217;4200968
CAN;BOG;1;185;3581471
CAN;BOG;1;198;3833141
CAN;BOG;5;71;13745103
CAN;BOG;4;516;9989399
CAN;BOG;13;598;115768614
CAN;BOG;2;66;1277714
CAN;BOG;113;1582;304180632
CAN;BOG;9;13347;25663078
CAN;BOG;8;182936;351705436
CAN;BOG;1279;818727;1582584523
CAN;BOG;3350;1273;247402458
CAN;BOG;515;9627;18588485
CAN;BOG;72;125136;242280815
CAN;BOG;515;30912;59687053
CAN;BOG;1288;47514;91743357
CAN;BOG;165;462;8939469
CAN;BOG;228;215436;417114257
CAN;BOG;366;35238;682257013
CAN;BOG;20178;226758;440695103
CAN;BOG;1400;238;46254348
CAN;BOG;4296;1251;242179839
CAN;BOG;975;331;64046845
CAN;BOG;100;1748;3397168
CAN;BOG;450;233;45032143
CAN;BOG;3600;936;179970336
CAN;BOG;2200;8065;155054464
CAN;BOG;384;2688;51683789
CAN;BOG;150;1242;2413777
CAN;BOG;36000;4749;918907755
CAN;BOG;36550;4949;954514933
CAN;BOG;38900;56345;1083379122
CAN;BOG;43725;759825;1468521376
CAN;BOG;175;161;3128971
CAN;BOG;1416;23329;45177353
CAN;BOG;9720;26923;521721279
CAN;BOG;2300;52437;100813279
CAN;BOG;2450;700;1345932
CAN;BOG;14200;2098;40595251
CAN;BOG;3430;9475;182035595
CAN;BOG;14700;49336;948612874
CAN;BOG;160;4416;8582319
CAN;BOG;19425;664464;1277604801
CAN;BOG;7825;1458;280296384
CAN;BOG;6200;228925;442777578
CAN;BOG;6700;187799;363605156
CAN;BOG;8000;2240;43035328
CAN;BOG;602;1036;20031267
CAN;BOG;450;26;5027152
CAN;BOG;8050;29088;560074896
CAN;BOG;10425;427425;826088572
CAN;BOG;5725;292125;564592909
CAN;BOG;160;400;773084
CAN;BOG;1214;734166;1422594419
CAN;BOG;864;361152;698002082
CAN;BOG;25;217;41939807
CAN;BOG;1614;14112;2731993173
CAN;BOG;13875;5550;107265405
CAN;BOG;421;1263;244101273
CAN;BOG;300;24234;469712901
CAN;BOG;66555;214812;4151693005
CAN;BOG;60;546;105713244
CAN;BOG;72;62064;120164593
CAN;BOG;910;77726;1504884177
CAN;BOG;30;32;6196256
CAN;BOG;24450;758675;1467398838
CAN;BOG;20525;42974;831185918
CAN;BOG;26050;5284;102805504
CAN;BOG;1300;332;64441532
CAN;BOG;475;125;2429325
CAN;BOG;30400;7793;1507290888
CAN;BOG;148125;493455;9480356151
CAN;BOG;2274;18516;357247684
CAN;BOG;391906;4442302;8541803511
CAN;BOG;133200;17790;345305679
CAN;BOG;16950;194756;377074882
CAN;BOG;2400;396;76671144
CAN;BOG;5600;84975;16325567
CAN;BOG;301051;4286348;824434834
CAN;BOG;78800;11009;2136857909
CAN;BOG;36531;335355;64929423
CAN;BOG;17750;275125;528575653
CAN;BOG;10916;22065;427209291
CAN;BOG;12950;407925;78979991
CAN;BOG;40420;6268;1212331488
CAN;BOG;2690;68982;133558809
CAN;BOG;84975;151988;2940891806
CAN;BOG;420;882;16956979
CAN;BOG;82650;3037746;5896295363
CAN;BOG;1562;61145;11838528
CAN;BOG;27300;9336;1805731776
CAN;BOG;1700;2592;49798022
CAN;BOG;70075;1971975;3791634651
CAN;BOG;9400;3584;69348608
CAN;BOG;43440;125976;2435771155
CAN;BOG;33500;1215408;2340207334
CAN;BOG;8000;8792;169923863
CAN;BOG;590060;9097106;17610792361
CAN;BOG;745935;13719765;265599116
CAN;BOG;8198;110068;213342402
CAN;BOG;48925;93015;1797397592
CAN;BOG;1440;432;8317944
CAN;BOG;163503;4431872;8568382018
CAN;BOG;175;6125;11851569
CAN;BOG;3100;674;130508642
CAN;BOG;225;99;19165311
CAN;BOG;5650;1405;27202767
CAN;BOG;1200;24333;47112095
CAN;BOG;13600;63125;1220023188
CAN;BOG;99480;2586114;5000667388
CAN;BOG;2000;560;10758832
CAN;BOG;28284;2600064;5017810318
CAN;BOG;418360;522592;10123205068
CAN;BOG;15450;2208;42638298
CAN;BOG;35490;55604;1076676934
CAN;BOG;7200;90666;175544091
CAN;BOG;285800;422716;8171243208
CAN;BOG;63150;898725;173848522
CAN;BOG;1400;196;37655912
CAN;BOG;1166592;14855337;2880393615
CAN;BOG;638772;9767797;18879701948
CAN;BOG;201980;237667;4598624924
CAN;BOG;32075;391225;75657267
CAN;BOG;33700;446338;864175211
CAN;BOG;2000;280;5379416
CAN;BOG;66830;1055998;2043626308
CAN;BOG;300;3396;6575131
CAN;BOG;31040;891995;1726977005
CAN;BOG;225;26;503396
CAN;BOG;1312;420;8075592
CAN;BOG;1300537;16884729;32676706721
CAN;BOG;6675;10575;204746805
CAN;BOG;380537;10571096;20496795809
CAN;BOG;15440;3088;597802832
CAN;BOG;239098;7907085;15294154431
CAN;BOG;239185;662978;1274828647
CAN;BOG;46896;1398888;2708443012
CAN;BOG;3400;5115;98972693
CAN;BOG;13200;50085;968724036
CAN;BOG;200;88;17102448
CAN;BOG;1580;62832;121436035
CAN;BOG;7750;2671;516825145
CAN;BOG;19752;338304;65411755
CAN;BOG;13840;35844;693050909
CAN;BOG;50;139;2672358
CAN;BOG;3575;1568;30191056
CAN;BOG;26880;771994;1497869078
CAN;BOG;64;592;113815552
CAN;BOG;23368;198208;38320630498
CAN;BOG;48069;40163181;7769103483
CAN;BOG;36750;98143;189501374
COG;BOG;3;14478;28168397
COG;BOG;1;3911204;7519524362
COG;BOG;1;86024;166570852
KOR;BOG;128;25200;48453552
KOR;BOG;10;7600;14716108
KOR;BOG;3374;47992;928937951
KOR;BOG;6319;26000;50344580
KOR;BOG;5500;2760;53382816
KOR;BOG;135;350;680960
KOR;BOG;8700;9550;18362358
KOR;BOG;127120;196717;3810351922
KOR;BOG;117028;468216;900173353
KOR;BOG;1;11666;2256391056
CRI;BOG;372;109585;2107056546
CRI;BOG;165;3024;584451504
CRI;BOG;178;188503;364587476
CRI;BOG;31742;9646988;18733785371
CRI;BOG;6654;1963903;3810949686
CRI;BOG;3309;1227995;2378430421
CRI;BOG;2353;1010792;1960047514
CRI;BOG;2352;244738;476162253
CRI;BOG;1284;150192;292213556
CRI;BOG;161;53634;1041041303
CRI;BOG;173;67791;1311186406
CRI;BOG;41;15;2899065
CRI;BOG;2403;2621827;5068463144
