COD_PAI4,COD_SAL1,COD_SAL,CANTI,FOBDOL,FOBPES
BLR,3,BOG,21600,3591,692110629
BLR,3,BOG,45950,78115,1505674148
BLR,3,BOG,6300,897,173303091
BLR,3,BOG,7975,1169,225017303
BLR,3,BOG,15400,2772,5345109
BLR,3,BOG,47250,8505,1639976625
BLR,3,BOG,7200,1236,236844792
BLR,3,BOG,64800,11250,21557475
BLR,3,BOG,3840,10728,205572082
BLR,3,BOG,68850,3475523,670224272
BLR,3,BOG,8050,133308,257051151
BLR,3,BOG,23350,375759,724575427
BLR,3,BOG,8400,408125,787371075
BLR,3,BOG,6500,1950,3768219
BLR,3,BOG,65900,3200763,6186338704
BLR,3,BOG,14700,243432,470498067
BLR,3,BOG,35250,52029,1005600903
BLR,3,BOG,46000,106115,2044560151
BLR,3,BOG,19766,29735,570879292
BLR,3,BOG,2450,3675,69869835
BLR,3,BOG,5600,896,170349312
BOL,3,BOG,890,5506,106169445
BOL,3,BOG,980,6524,12579903
BOL,3,BOG,6905,364495,702837484
BOL,3,BOG,855,1638,31584735
BOL,3,BOG,480,2832,5460804
BOL,3,BOG,54,516,994977
BOL,3,BOG,350,2625,50616563
BOL,3,BOG,16707,1860252,3592958968
BOL,3,BOG,35,21438,410799244
BOL,3,BOG,198,3399,651323178
BOL,3,BOG,35,6837,131011961
BOL,3,BOG,90,3000,5748660
BOL,3,BOG,83,36108,691908718
BOL,3,BOG,42,3024,579464928
BOL,3,BOG,1020,542196,1047940163
BOL,3,BOG,234,77796,1490742511
BOL,3,BOG,37484,754456,1455526693
BOL,3,BOG,1787,43689,840956454
BOL,3,BOG,5000,4999,964372087
BOL,3,BOG,735,151432,2900483098
BOL,3,BOG,142,17779,340533632
BOL,3,BOG,60,6360,122421732
BOL,3,BOG,114898,1315582,2537928704
BOL,3,BOG,132000,1518,29270835
BOL,3,BOG,100,5285,10192108
BOL,3,BOG,1806,457704,882970518
BOL,3,BOG,600,91307,175754105
BOL,3,BOG,11109,407644,784871874
BOL,3,BOG,800,936,180167832
BOL,3,BOG,252,25264,4873754
BOL,3,BOG,2663,40532,78191497
BOL,3,BOG,4668,136399,262550343
BOL,3,BOG,1386,4455,84699351
BOL,3,BOG,596,208434,400026533
BOL,3,BOG,47,2640,5090580
BOL,3,BOG,6383,1078,207702572
BOL,3,BOG,16473,2782,536019068
BOL,3,BOG,4998,197892,382410459
BOL,3,BOG,20604,321456,621188004
BOL,3,BOG,51,369,71306298
BOL,3,BOG,101234,21369,4117250706
BOL,3,BOG,22951,3876,746804424
BOL,3,BOG,92906,10600,20423444
BOL,3,BOG,595,175,3381735
BOL,3,BOG,4114,13998,270500152
BOL,3,BOG,24,1872,361749
BOL,3,BOG,700,70647,134315489
BOL,3,BOG,42,88776,168782707
BOL,3,BOG,64220,775617,1474618553
BOL,3,BOG,16942,447533,85085869
BOL,3,BOG,89,142,269973
BOL,3,BOG,277,3952,7513621
BOL,3,BOG,100,27768,53659439
BOL,3,BOG,30,12679,24105568
BOL,3,BOG,400,116156,22083811
BOL,3,BOG,5,30554,58089876
BOL,3,BOG,50,14747,28037291
BOL,3,BOG,240,44273,84172713
BOL,3,BOG,50,112,21293664
BOL,3,BOG,288,198951,37824962
BOL,3,BOG,50,13683,26014393
BOL,3,BOG,100,33144,63014036
BOL,3,BOG,64,32522,61831477
BOL,3,BOG,195000,194961,37593354825
BOL,3,BOG,4,189096,359513097
BOL,3,BOG,2,32066,60964521
BOL,3,BOG,4,114212,217142139
BOL,3,BOG,16,270785,5223334336
BOL,3,BOG,617,19744,38088743
BOL,3,BOG,5,432,83338416
BOL,3,BOG,8,415,800589
BOL,3,BOG,35,88,16976344
BOL,3,BOG,13,812,156645356
BOL,3,BOG,1000,12190,234900081
BOL,3,BOG,2,22590,435591675
BOL,3,BOG,20,15300,29502225
BOL,3,BOG,80,5607,1074424554
BOL,3,BOG,52,17312,334601142
BOL,3,BOG,145,25144,481814357
BOL,3,BOG,6,511,98764547
BOL,3,BOG,72301,370004,7114274171
BOL,3,BOG,10000,3200,6159584
BOL,3,BOG,25,21679,415417334
BOL,3,BOG,12,1440,27593568
BOL,3,BOG,1,2000,3833600
BOL,3,BOG,1,53733,1029185762
BOL,3,BOG,20,348498,673308591
BOL,3,BOG,3,508149,98028548
BOL,3,BOG,2,11884,2296024452
BOL,3,BOG,2,1000,1932030
BOL,3,BOG,7476,79208,153032232
BOL,3,BOG,3,23612,45619092
BOL,3,BOG,20,8081286,15593957326
BOL,3,BOG,3,2029059,3894170033
BOL,3,BOG,173164,18658132,35875338691
BOL,3,BOG,1801,1678024,3221621497
BOL,3,BOG,77,53223,102674086
BOL,3,BOG,130,24700,47590478
BOL,3,BOG,5,2250,4340790
BOL,3,BOG,17494,2058539,3969377827
BOL,3,BOG,40,764,147663628
BOL,3,BOG,1,256438,495635673
BOL,3,BOG,10,1206,233092062
BOL,3,BOG,1,165212,319316797
BOL,3,BOG,21,17852,34362779
BOL,3,BOG,9,629646,1211986696
BOL,3,BOG,71,200336,387055162
BOL,3,BOG,58,117148,22633345
BOL,3,BOG,52,80698,155910957
BOL,3,BOG,45,36702,70909365
BOL,3,BOG,98,377123,72861295
BOL,3,BOG,46,40317,77893654
BOL,3,BOG,73,213143,41179867
BOL,3,BOG,70,190861,368749178
BOL,3,BOG,80,240,4636872
BOL,3,BOG,54336,507637,970873778
BOL,3,BOG,24638,1410323,2713421655
BOL,3,BOG,37108,1357677,2606319872
BOL,3,BOG,3524,180857,347100754
BOL,3,BOG,1905,28083,53971977
BOL,3,BOG,4044,158967,302803228
BOL,3,BOG,90961,1526141,292967757
BOL,3,BOG,14546,85422,163837369
BOL,3,BOG,294,2359,4540768
BOL,3,BOG,106755,429421,81793577
BOL,3,BOG,295,188046,361200707
BOL,3,BOG,3391,492875,949847789
BOL,3,BOG,2913,210048,403124122
BOL,3,BOG,16212,175236,3356537
BOL,3,BOG,11206,522325,100675327
BOL,3,BOG,240493,3385559,6515775862
BOL,3,BOG,20429,351033,674202451
BOL,3,BOG,72,585,11209887
BOL,3,BOG,1551,194986,37588972
BOL,3,BOG,19863,261956,503573591
BOL,3,BOG,2450,158919,305898416
BOL,3,BOG,1319,552265,1060288051
BOL,3,BOG,1200,337854,648642516
BOL,3,BOG,2654,177708,342405304
BOL,3,BOG,82,16696,320544834
BOL,3,BOG,100,52927,101614018
BOL,3,BOG,2188,336508,646058344
BOL,3,BOG,800,78587,150589981
BOL,3,BOG,41,13825,26491742
BOL,3,BOG,84,10062,19272453
BOL,3,BOG,234,3052,5845709
BOL,3,BOG,644,63263,121172052
BOL,3,BOG,22776,130615,25195111
BOL,3,BOG,757,44412,85668972
BOL,3,BOG,1875,36958,71290504
BOL,3,BOG,1247,10733,20703528
BOL,3,BOG,5071,235184,453660529
BOL,3,BOG,15277,164421,317161532
BOL,3,BOG,1,4380171,8449919281
BOL,3,BOG,1,7390,142386086
BOL,3,BOG,65805,53978495,10374548915
BOL,3,BOG,1,552833,1068089941
BOL,35,BUN,122255,639383,1231112685
BOL,35,BUN,316,12495,240512507
BOL,35,BUN,96446,3629549,6986409983
BOL,35,BUN,6447,81991,157822017
BOL,35,BUN,8436,332104,639257027
BOL,35,BUN,317798,3831891,7375892029
BOL,35,BUN,31033,203127,390993069
BOL,35,BUN,14703,103354,198943014
BOL,35,BUN,123126,729946,1405815916
BOL,35,BUN,15086,67778,130463838
BOL,35,BUN,4761,28404,546740075
BOL,35,BUN,3263,512258,986030056
BOL,35,BUN,7736,150997,290649596
BOL,35,BUN,21074,121186,233267296
BOL,35,BUN,369713,5181823,9983754105
BOL,35,BUN,9266,153711,295873693
BOL,35,BUN,131,10677,20551837
BOL,35,BUN,134,18041,3472658
BOL,35,BUN,18436,246986,475415942
BOL,35,BUN,4317,288995,556277806
BOL,35,BUN,19200,1266572,2437986446
BOL,35,BUN,3658,359339,691680861
BOL,35,BUN,41,12746,24534393
BOL,35,BUN,41,8462,1628825
BOL,35,BUN,56329,90321,1738561833
BOL,35,BUN,4227,94482,181865567
BOL,35,BUN,568,12852,24616335
BOL,35,BUN,3924,22111,42350746
BOL,35,BUN,8732,379182,726273827
BOL,35,BUN,11235,180424,345578717
BOL,35,BUN,89865,1117556,2140533236
BOL,35,BUN,306,1511,2894124
BOL,35,BUN,101864,596687,1142876379
BOL,35,BUN,191,4056,7768741
BOL,35,BUN,61,37325,71491185
BOL,35,BUN,1503,67222,128755002
BOL,35,BUN,18,918,175831
BOL,35,BUN,12528,154986,296855535
BOL,35,BUN,216784,423912,8119483274
BOL,35,BUN,324,91129,174545753
BOL,35,BUN,35,2822,5405174
BOL,35,BUN,932,107787,206451986
BOL,35,BUN,4157,56911,109005622
BRA,3,BOG,2112,1584,305547264
BRA,3,BOG,255,192,37036032
BRA,3,BOG,45,246,47452416
BRA,3,BOG,5742,5562,1072887552
BRA,3,BOG,13608,11742,2264984832
BRA,3,BOG,172601,1096524,2118517264
BRA,3,BOG,13100,2870,55340775
BRA,3,BOG,35931,1704358,3240359517
BRA,3,BOG,526666,74099,14293400704
BRA,3,BOG,3000,480,9259008
BRA,3,BOG,28800,4592,885778432
BRA,3,BOG,10500,1470,28355712
BRA,3,BOG,130,676,130397696
BRA,3,BOG,1000,6250,12056000
BRA,3,BOG,1590,11130,214693248
BRA,3,BOG,14229,67983,1311364877
BRA,3,BOG,25100,8461,1631492325
BRA,3,BOG,400,92,17774676
BRA,3,BOG,24180,63986,1216514629
BRA,3,BOG,500,75,14461875
BRA,3,BOG,11000,1650,31678185
BRA,3,BOG,6198145,29373881,56384803846
BRA,3,BOG,500,1950,3736629
BRA,3,BOG,312,18408,35495226
BRA,3,BOG,750,4750,9102045
BRA,3,BOG,468,3120,6016140
BRA,3,BOG,450,2350,4503117
BRA,3,BOG,2150,63833,12337450741
BRA,3,BOG,4976,97276,187572447
BRA,3,BOG,84743,4339061,837318354
BRA,3,BOG,461,1004474,1897612102
BRA,3,BOG,81,27225,521459483
BRA,3,BOG,5,106912,206153064
BRA,3,BOG,14,3090,59582925
BRA,3,BOG,5,23159,447610204
BRA,3,BOG,5000,6570001,12583982815
BRA,3,BOG,259064,21996,421619328
BRA,3,BOG,5445,8778786,16916632834
BRA,3,BOG,181322,1151928,2206368333
BRA,3,BOG,2300445,10993909,21026039497
BRA,3,BOG,20,20,385398
BRA,3,BOG,8,732,1414788
BRA,3,BOG,4,800,1538552
BRA,3,BOG,5,2084,4011429
BRA,3,BOG,13,157683,3020789177
BRA,3,BOG,5,27565,52797174
BRA,3,BOG,23,1955,37711168
BRA,3,BOG,4480,11881,227666099
BRA,3,BOG,5016,8040,153995748
BRA,3,BOG,10040,104325,199909651
BRA,3,BOG,31450,12079,2333699037
BRA,3,BOG,1300,58664,1130449414
BRA,3,BOG,264,7464,143830534
BRA,3,BOG,1062,7188,1385120412
BRA,3,BOG,3680,20700,39888693
BRA,3,BOG,91,35665,68726098
BRA,3,BOG,12200,3008,577502912
BRA,3,BOG,25740,5148,986032476
BRA,3,BOG,48940,130412,2519598964
BRA,3,BOG,2333,312,59759544
BRA,3,BOG,15200,2008,384606296
BRA,3,BOG,6750,676,129479012
BRA,3,BOG,74550,83583,1608864092
BRA,3,BOG,700,102,19633674
BRA,3,BOG,25000,293965,5670967
BRA,3,BOG,35200,9476,1815004612
BRA,3,BOG,67400,20120,385372444
BRA,3,BOG,900,3510,6727968
BRA,3,BOG,75,234,4485312
BRA,3,BOG,1500,9500,18209600
BRA,3,BOG,540,2820,5405376
BRA,3,BOG,20,70,134176
BRA,3,BOG,7000,7370,140119914
BRA,3,BOG,2442959,4260464,8212426713
BRA,3,BOG,66,18,3478356
BRA,3,BOG,7,599,115751958
BRA,3,BOG,1,65,1256073
BRA,3,BOG,2,570,10991025
BRA,3,BOG,1,4808,9292758
BRA,3,BOG,2,764,14766363
BRA,3,BOG,1,24,4637808
BRA,3,BOG,8,2872,55499102
BRA,3,BOG,2,420,809865
BRA,3,BOG,1,2161,4176716
BRA,3,BOG,2,122,23575524
BRA,3,BOG,7,444,85799448
BRA,3,BOG,11,1342,25933076
BRA,3,BOG,1,1236,2388904
BRA,3,BOG,67,1249,241359258
BRA,3,BOG,22,97744,18888246
BRA,3,BOG,27,1128,217976976
BRA,3,BOG,13,1212,2342093
BRA,3,BOG,5,46965,90772543
BRA,3,BOG,1,1663,3214197
BRA,3,BOG,1,847,1637056
BRA,3,BOG,9,3915,75667945
BRA,3,BOG,77,15822,305747492
BRA,3,BOG,3,27,5217534
BRA,3,BOG,19,487,94108854
BRA,3,BOG,32,650,1256073
BRA,3,BOG,1,160,3091872
BRA,3,BOG,92294,147936,2834779219
BRA,3,BOG,2,90809,175182366
BRA,3,BOG,2,124,2392121
BRA,3,BOG,11,219774,423972617
BRA,3,BOG,1525,4447297,857550044
BRA,3,BOG,1,7335,141489216
BRA,3,BOG,48918,642044,1238477194
BRA,3,BOG,28,5656,108549952
BRA,3,BOG,1,120,2312388
BRA,3,BOG,1,82563,1569704269
BRA,3,BOG,39000,7800,15028572
BRA,3,BOG,27000,8660,166548254
BRA,3,BOG,62500,15625,3014265625
BRA,3,BOG,51700,1749475,3364572825
BRA,3,BOG,89875,1522875,2916869089
BRA,3,BOG,41825,16862,3205837164
BRA,3,BOG,4320,1177386,2257043075
BRA,3,BOG,1,101779,195089987
BRA,3,BOG,3709,180939,346908836
BRA,3,BOG,6371,253399,488458825
BRA,3,BOG,212,65121,124786163
BRA,3,BOG,9529,118659,227376749
BRA,3,BOG,6750,2165,416370635
BRA,3,BOG,15650,4695,905726535
BRA,3,BOG,80365,29424,5668859182
BRA,3,BOG,30000,98225,1889053378
BRA,3,BOG,7800,2772,5345109
BRA,3,BOG,7056,10332,198043776
BRA,3,BOG,6912,100608,192845414
BRA,3,BOG,25875,4224,816402048
BRA,3,BOG,210040,112324,2144791541
BRA,3,BOG,845,16701,3200279
BRA,3,BOG,264,37214,71310211
BRA,3,BOG,30,291056,560789237
BRA,3,BOG,13957,279043,537256422
BRA,3,BOG,166,932,1797949
BRA,3,BOG,19200,6109,1170099533
BRA,3,BOG,13600,4416,850656892
BRA,3,BOG,25950,11418,2206437156
BRA,3,BOG,442,772539,1490328161
BRA,3,BOG,1658,66677,128325861
BRA,3,BOG,3094,39235,75500772
BRA,3,BOG,3419,48997,93889031
BRA,3,BOG,36452,405075,780479738
BRA,3,BOG,15154,34857,67243684
BRA,3,BOG,100,2720,52221008
BRA,3,BOG,10296,91514,1761024309
BRA,3,BOG,505123,415201034,79914530751
BRA,3,BOG,103842,116959,225378823
BRA,3,BOG,36637,310369,596637097
BRA,6,CTG,480,243019,46829518281
BRA,6,CTG,7200,237960,4568570244
BRA,6,CTG,7200,237960,4590819504
BRA,6,CTG,2545,1396617,2676649092
BRA,6,CTG,1581,22401,43081379
BRA,6,CTG,53162,296527,569399478
BRA,6,CTG,1538,87787,16862373
BRA,6,CTG,11404,63968,122576761
BRA,6,CTG,6409,31809,61174751
BRA,6,CTG,16208,651398,1248221876
BRA,6,CTG,312,366,7038875
BRA,6,CTG,17177,228337,439135435
BRA,6,CTG,27723,143852,276093984
BRA,6,CTG,17551,39582,76056739
BRA,6,CTG,45,1173,22578725
BRA,6,CTG,2080,45302,87200461
BRA,6,CTG,39231,2720668,5218419107
BRA,6,CTG,274034,41653168,80123276081
BRA,6,CTG,33635,1676708,3234587704
BRN,3,BOG,7,470594,894702725
BRN,3,BOG,1,311925,598861688
BGR,3,BOG,304875,445794,8568938366
KHM,3,BOG,145,12000,22994640
KHM,3,BOG,5878,1800,3449196
KHM,3,BOG,91,40,766488
KHM,3,BOG,18524,10256,1965275232
KHM,3,BOG,254123,3081117,5943875238
CMR,3,BOG,6,324,622044
CAN,3,BOG,1980,15750,30381120
CAN,3,BOG,17784,123552,238326866
CAN,3,BOG,2322,149382,2881519027
CAN,3,BOG,8976,118932,2294150707
CAN,3,BOG,299,390,7500441
CAN,3,BOG,13524,5145,98948126
CAN,3,BOG,28336,1078,207319883
CAN,3,BOG,533,120,2307828
CAN,3,BOG,1540,1788,34386637
CAN,3,BOG,8145,23996,461488673
CAN,3,BOG,16,1264,242102768
CAN,3,BOG,128,6534,125661234
CAN,3,BOG,40,290,5591925
CAN,3,BOG,41,445,85807125
CAN,3,BOG,41,400,771300
CAN,3,BOG,40,103,19860975
CAN,3,BOG,171,1334712,2573658414
CAN,3,BOG,70,107955,2082711042
CAN,3,BOG,40,135,26031375
CAN,3,BOG,40,111,21403575
CAN,3,BOG,40,133,25645725
CAN,3,BOG,144,3220,6208965
CAN,3,BOG,64,401072,7682012766
CAN,3,BOG,120,3606,690682422
CAN,3,BOG,28,5000,9599450
CAN,3,BOG,112,8428,162406717
CAN,3,BOG,504,37688,72624399
CAN,3,BOG,60,4895,94430914
CAN,3,BOG,81,4974,95848483
CAN,3,BOG,10,99,19098387
CAN,3,BOG,1875,171477,3304344642
CAN,3,BOG,774,461629,890542353
CAN,3,BOG,20,98,18905474
CAN,3,BOG,24,22392,42990177
CAN,3,BOG,66,49964,95925384
CAN,3,BOG,12152,2038,393122048
CAN,3,BOG,2700,249,48107547
CAN,3,BOG,12,108,20788596
CAN,3,BOG,5,132,25408284
CAN,3,BOG,1932,10983,212276129
CAN,3,BOG,22034,11975,231449208
CAN,3,BOG,18676,12124,234329035
CAN,3,BOG,3885,23072,445723353
CAN,3,BOG,10,77,14754894
CAN,3,BOG,690,4200,8048124
CAN,3,BOG,3149,1855,358528835
CAN,3,BOG,441,260,5025202
CAN,3,BOG,291,1714,331276778
CAN,3,BOG,215,2643,510635529
CAN,3,BOG,195,21475,414903443
CAN,3,BOG,25,285,55062855
CAN,3,BOG,138,75,14495775
CAN,3,BOG,14214,4665,89968289
CAN,3,BOG,42504,16289,314828906
CAN,3,BOG,1218,43896,848018045
CAN,3,BOG,1564,850,16428545
CAN,3,BOG,299,13455,260054204
CAN,3,BOG,277,10266,198326801
CAN,3,BOG,70374,38225,738801334
CAN,3,BOG,36708,132258,255624295
CAN,3,BOG,2436,89424,1727564371
CAN,3,BOG,2,3,577461
CAN,3,BOG,20,1385,2665945
CAN,3,BOG,10,162,31182894
CAN,3,BOG,5,126,2425336
CAN,3,BOG,20,156,30027972
CAN,3,BOG,60,30838,59359141
CAN,3,BOG,150,8907,171448171
CAN,3,BOG,30,2765,53222656
CAN,3,BOG,20,4011,77206536
CAN,3,BOG,10,72,13859064
CAN,3,BOG,30,120,2309844
CAN,3,BOG,20,105,20211135
CAN,3,BOG,60,5166,99438784
CAN,3,BOG,30,89306,17190244
CAN,3,BOG,20,127,24445849
CAN,3,BOG,1,174398,336406766
CAN,3,BOG,75,847322,1623655363
CAN,3,BOG,11,6661,12763941
CAN,3,BOG,7082,13555,261470528
CAN,3,BOG,1960,85635,16518649
CAN,3,BOG,966,5439,104931364
CAN,3,BOG,10304,672,129644928
CAN,3,BOG,12815,67831,1310413523
CAN,3,BOG,6624,144,27693936
CAN,3,BOG,1196,5395,104082498
CAN,3,BOG,474,16434,31748516
CAN,3,BOG,13756,299,57503381
CAN,3,BOG,57385,2025181,391240667
CAN,3,BOG,6000,24,4615656
CAN,3,BOG,6,468,90419
CAN,3,BOG,302,16,309125
CAN,3,BOG,698,37,714851
CAN,3,BOG,12,882,17040505
CAN,3,BOG,6,366,707123
CAN,3,BOG,135,8235,15910267
CAN,3,BOG,1,100,191920
CAN,3,BOG,1,100,191920
CAN,3,BOG,1,100,191920
CAN,3,BOG,120,44052,83752543
CAN,3,BOG,3,66522,128336903
CAN,3,BOG,3,67926,131045556
CAN,3,BOG,3,253967,489963295
CAN,3,BOG,68,519656,98798038
CAN,3,BOG,1,76619,14781644
CAN,3,BOG,1,899959,171102005
CAN,3,BOG,3,1026,197940024
CAN,3,BOG,2,38009,73328483
CAN,3,BOG,2,44397,85652468
CAN,3,BOG,31,10378269,20055174581
CAN,3,BOG,1400,266,5098688
CAN,3,BOG,10000,900,1736316
CAN,3,BOG,29950,804216,154422706
CAN,3,BOG,40391,801925,1542254141
CAN,3,BOG,8350,879,169184901
CAN,3,BOG,1600,2448,46923264
CAN,3,BOG,7950,12205,235342913
CAN,3,BOG,32130,48195,931498502
CAN,3,BOG,21700,2135,41189274
CAN,3,BOG,4500,6624,126968832
CAN,3,BOG,23275,332025,640227206
CAN,3,BOG,67325,1009875,1951856104
CAN,3,BOG,600,108,20734812
CAN,3,BOG,12175,2208,426755616
CAN,3,BOG,8900,1320,25512564
CAN,3,BOG,57425,134184,2593468096
CAN,3,BOG,33550,24900,48125973
CAN,3,BOG,560,168,32411232
CAN,3,BOG,195,10433,19983055
CAN,3,BOG,32,1568,30181962
CAN,3,BOG,35,1344,25870253
CAN,3,BOG,12,108,20788596
CAN,3,BOG,21702,1307,252137291
CAN,3,BOG,175,595,11452977
CAN,3,BOG,19575,7975,1535083825
CAN,3,BOG,1402,810145,1562875024
CAN,3,BOG,32,1424,27410149
CAN,3,BOG,77,8645,165583737
CAN,3,BOG,249,113965,218285143
CAN,3,BOG,186,7306,139936932
CAN,3,BOG,6949,2775145,531542948
CAN,3,BOG,10225,234125,451683315
CAN,3,BOG,1400,210,4051404
CAN,3,BOG,11200,1008,194215392
CAN,3,BOG,24000,1680,3239460
CAN,3,BOG,72000,5252,1013236848
CAN,3,BOG,5145,10305,19818473
CAN,3,BOG,13,25,4807975
CAN,3,BOG,15622,665943,12807349182
CAN,3,BOG,314805,9430144,18160503618
CAN,3,BOG,120,12,23139
CAN,3,BOG,100,33,63632
CAN,3,BOG,90800,2410175,4656530405
CAN,3,BOG,12170,13886,268281686
CAN,3,BOG,37275,370662,716130104
CAN,3,BOG,21600,3939,759817344
CAN,3,BOG,12150,1046,201769216
CAN,3,BOG,23375,6839,1321315317
CAN,3,BOG,377004,8302898,16017369619
CAN,3,BOG,2480,7688,148319971
CAN,3,BOG,36500,4352,839483392
CAN,3,BOG,24761,783002,1503989741
CAN,3,BOG,91432,1280965,247114801
CAN,3,BOG,223601,3488543,6729852958
CAN,3,BOG,87914,1362407,2628260216
CAN,3,BOG,3100,19761,380373561
CAN,3,BOG,7025,3728,717591536
CAN,3,BOG,120850,154456,2973077207
CAN,3,BOG,68080,145244,2801945577
CAN,3,BOG,25475,72646,140151569
CAN,3,BOG,35125,7226,1390911062
CAN,3,BOG,9810,302535,580976772
CAN,3,BOG,9000,2512,48150016
CAN,3,BOG,9870,13951,26910921
CAN,3,BOG,24140,28399,54780535
CAN,3,BOG,8150,217765,419630977
CAN,3,BOG,43350,807785,1556593617
CAN,3,BOG,78920,175688,3389249914
CAN,3,BOG,1000,8590,163314798
CAN,3,BOG,45825,1552285,2980216449
CAN,3,BOG,25900,3409,656910891
CAN,3,BOG,61104,771944,1487528369
CAN,3,BOG,4510,1281,246575847
CAN,3,BOG,2925,600,1154922
CAN,3,BOG,140,14,269955
CAN,3,BOG,4,19600,37764104
CAN,3,BOG,32950,85985,1658857014
CAN,3,BOG,186125,1012115,1943149467
CAN,3,BOG,63350,19325,372966592
CAN,3,BOG,4600,524,101092176
CAN,3,BOG,121400,13199,2546403876
CAN,3,BOG,2800,420,8117634
CAN,3,BOG,800,136,2606848
CAN,3,BOG,6750,22764,439147153
CAN,3,BOG,24500,2065,39833024
CAN,3,BOG,45500,3885,74940096
CAN,3,BOG,17600,2692,518031188
CAN,3,BOG,344511,763362,14719527765
CAN,3,BOG,12800,3968,761241828
CAN,3,BOG,174246,3282634,630229619
CAN,3,BOG,123000,20160,388481184
CAN,3,BOG,222025,675855,12997975775
CAN,3,BOG,51631,924772,1780374515
CAN,3,BOG,4425,191825,370686467
CAN,3,BOG,83250,8676,1665696564
CAN,3,BOG,81200,1176927,2269409488
CAN,3,BOG,14400,20265,390759863
CAN,3,BOG,16800,2520,48705804
CAN,3,BOG,2400,424,817578
CAN,3,BOG,91450,104775,2011845248
CAN,3,BOG,1766,21528,4126487
CAN,3,BOG,121325,148625,2865861563
CAN,3,BOG,4900,735,1408848
CAN,3,BOG,60450,90675,1752539198
CAN,3,BOG,4000,700,1341760
CAN,3,BOG,39100,63604,122644413
CAN,3,BOG,500,7824,15094374
CAN,3,BOG,15680,34496,66126859
CAN,3,BOG,62105,1598252,308182942
CAN,3,BOG,29825,53685,1037607575
CAN,3,BOG,1800,612,11730816
CAN,3,BOG,7680,1536,296288256
CAN,3,BOG,61390,1123225,2148718489
CAN,3,BOG,840,72,1387253
CAN,3,BOG,9170,12411,239403226
CAN,3,BOG,38252,493425,941212604
CAN,3,BOG,16200,1556,300146176
CAN,3,BOG,19352,2489,475720253
CAN,3,BOG,200,48,920064
CAN,3,BOG,1950,807,155048406
CAN,3,BOG,50025,976056,1863132696
CAN,3,BOG,129,1250,24103125
CAN,3,BOG,144,1620,3109104
CAN,3,BOG,675,65813,12630831
CAN,3,BOG,10,975,187122
CAN,3,BOG,348,3393,65118456
CAN,3,BOG,400,120,2312088
CAN,3,BOG,76120,147827,2848306939
CAN,3,BOG,400,808,15264413
CAN,3,BOG,7050,2241,426063402
CAN,3,BOG,22900,6821,131479281
CAN,3,BOG,7750,2305,44468982
CAN,3,BOG,54499,8867,1709400851
CAN,3,BOG,8000,1000,1889160
CAN,3,BOG,49368,781075,1499762277
CAN,3,BOG,12000,1500,2833740
CAN,3,BOG,24500,1715,328485955
CAN,3,BOG,18600,2296,443683632
CAN,3,BOG,134547,2104945,4043189746
CAN,3,BOG,1590,2862,55143299
CAN,3,BOG,298215,7506596,14429556886
CAN,3,BOG,9925,133452,257537157
CAN,3,BOG,3780,5512,10628514
CAN,3,BOG,129300,63357,1222308587
CAN,3,BOG,38900,21436,4130144832
CAN,3,BOG,77400,10572,204272094
CAN,3,BOG,140,2,386406
CAN,3,BOG,10200,118575,228492839
CAN,3,BOG,600,120,2312088
CAN,3,BOG,22500,145068,279870988
CAN,3,BOG,43375,50485,972840902
CAN,3,BOG,260000,18200,35002058
CAN,3,BOG,29130,660444,1272330957
CAN,3,BOG,59875,9393,1812349578
CAN,3,BOG,54,3024,58264618
CAN,3,BOG,3123,20979,4044505143
CAN,3,BOG,3870,15480,2984098512
CAN,3,BOG,19595,7838,151070926
CAN,3,BOG,124985,476683,9189736953
CAN,3,BOG,82,4748,913659404
CAN,3,BOG,140,30130,578462857
CAN,3,BOG,1195,6484,1244856676
CAN,3,BOG,4,58,11188954
CAN,3,BOG,243,87966,1688850437
CAN,3,BOG,2,1036,19985787
CAN,3,BOG,150,3380,63853608
CAN,3,BOG,120,3655,69048798
CAN,3,BOG,92,118195,2284437502
CAN,3,BOG,32,20000,38640600
CAN,3,BOG,7690,23069,443660701
CAN,3,BOG,53,1634,31359728
CAN,3,BOG,6,339,6506088
CAN,3,BOG,200,8,15386
CAN,3,BOG,1000,98,18882052
CAN,3,BOG,280,392,7576458
CAN,3,BOG,2,1982736,38249555
CAN,3,BOG,1,111049,2131252408
CAN,3,BOG,1,44281,849840952
CAN,3,BOG,1,5000,9624350
CAN,3,BOG,310,1219,235160947
CAN,3,BOG,154,152202,291652516
CAN,3,BOG,485,261612,504047218
CAN,3,BOG,9900,3861,746107362
CAN,3,BOG,3388,12775,246911368
CAN,3,BOG,32724,12033,232570215
CAN,3,BOG,1794,2145,41457917
CAN,3,BOG,60,9288,179515678
CAN,3,BOG,6578,29315,56659153
CAN,3,BOG,264,177672,343399111
CAN,3,BOG,186456,599984,1159631075
CAN,3,BOG,6,45,8697465
CAN,3,BOG,1,170138,326120518
CAN,3,BOG,3,437882,838706046
CAN,3,BOG,1,182828,353300484
CAN,3,BOG,13800,2627,503460768
CAN,3,BOG,5875,1700,32789798
CAN,3,BOG,14000,4849,933012893
CAN,3,BOG,200,6808,13158298
CAN,3,BOG,5200,1352,261210456
CAN,3,BOG,3500,11375,219338438
CAN,3,BOG,168,168,3230959
