DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
ECU;IPI;9952;7177791;13523388912
ECU;IPI;98080;1402006;2639140096
ECU;IPI;702;456366;857913316
ECU;IPI;4750;125423;2362241867
ECU;IPI;179;439488;829072138
ECU;IPI;2972;1850862;3489561414
ECU;IPI;56;4980;93598104
ECU;IPI;675;440775;830944622
ECU;IPI;420;6804;1298400516
ECU;IPI;17484;1035766;1956655594
ECU;IPI;16725;1112001;2107287794
ECU;IPI;34565;478566;901206777
ECU;IPI;2506;1004794;1899763174
ECU;IPI;5932;267629;504960707
ECU;IPI;800;2000;3764680
ECU;IPI;30990;41991;7952129607
ECU;IPI;43602;1351725;2553638318
ECU;IPI;3000;2400;4528272
ECU;IPI;11600;57751;1088589025
ECU;IPI;41381;1479771;2792002327
ECU;IPI;432;34229;64520638
ECU;IPI;2372;184384;347892044
ECU;IPI;12000;914;172024854
ECU;IPI;76350;565985;1065246028
ECU;IPI;208850;200198;3791289665
ECU;IPI;12951;335771;631957956
ECU;IPI;36000;16350;30848853
ECU;IPI;91497;1089365;2063322672
ECU;IPI;598300;521236;981023488
ECU;IPI;25320;32055;6028794705
ECU;IPI;100;348695;658744133
ECU;IPI;160;23390;442952803
ECU;IPI;4;1628;30716778
ECU;IPI;31;10706;20166318
ECU;IPI;116;5400;1017480224
ECU;IPI;90;39006;735957407
ECU;IPI;251;42477;799520215
ECU;IPI;103;3372;635023398
ECU;IPI;6;966;18226295
ECU;IPI;3;87;16374357
ECU;IPI;63;11844;22292503
ECU;IPI;156;65154;1227350338
ECU;IPI;101;18409;346802043
ECU;IPI;156;3370;634661017
ECU;IPI;93;1144;215617463
ECU;IPI;105;27063;509409808
ECU;IPI;7;2800;5270552
ECU;IPI;2100;55755;1049498667
ECU;IPI;3000;6360;119716824
ECU;IPI;1500;3585;67481889
ECU;IPI;20;33933;63776395
ECU;IPI;15;130279;244856775
ECU;IPI;448;65736;1237375022
ECU;IPI;939;849464;1608797921
ECU;IPI;5480;3993609;754338015
ECU;IPI;349;260693;490712862
ECU;IPI;53;19696;371047739
ECU;IPI;154;6732;1267821012
ECU;IPI;25;785;147930989
ECU;IPI;20;800;1505872
ECU;IPI;24;1176;221363184
ECU;IPI;4;152;28679056
ECU;IPI;420;3990;74990454
ECU;IPI;74;8806;166009831
ECU;IPI;810;5748;1088538996
ECU;IPI;42;1578;297033252
ECU;IPI;9;1557;29377165
ECU;IPI;268;339418;641168105
ECU;IPI;140;791;149797207
ECU;IPI;120;35036;660119886
ECU;IPI;323;18767;3536497724
ECU;IPI;41;140;2635276
ECU;IPI;41;147;27735666
ECU;IPI;42;200;376422
ECU;IPI;64;24776;466368558
ECU;IPI;63;25474;479507292
ECU;IPI;88;8055;151972092
ECU;IPI;84;448;84490384
ECU;IPI;83;2508;474957516
ECU;IPI;47;46032;86647875
ECU;IPI;296;177295;3332933246
ECU;IPI;93;15028;282847134
ECU;IPI;186;443559;838691107
ECU;IPI;87;645;121408354
ECU;IPI;190;4758;895617372
ECU;IPI;147;491056;929340437
ECU;IPI;40;238;4479969
ECU;IPI;142;2098;395097322
ECU;IPI;111;316196;596154979
ECU;IPI;40;715;13458731
ECU;IPI;55;53734;100991978
ECU;IPI;103;2042;384346182
ECU;IPI;145;636425;1199642032
ECU;IPI;69;287208;539801692
ECU;IPI;82;248;46769728
ECU;IPI;41;9002;1701333
ECU;IPI;117;344554;648939895
ECU;IPI;548;167785;3170490867
ECU;IPI;59;261616;49170204
ECU;IPI;47;56808;107093874
ECU;IPI;82;8266;15591588
ECU;IPI;132;45208;85166477
ECU;IPI;205;7874;1483257257
ECU;IPI;86;46883;882497462
ECU;IPI;92;14398;271006783
ECU;IPI;106;62665;118627006
ECU;IPI;131;45073;849556333
ECU;IPI;40;3364;6322571
ECU;IPI;46;556;104904968
ECU;IPI;152;2727;513660663
ECU;IPI;45;35336;66514366
ECU;IPI;141;68076;1281338166
ECU;IPI;43;350;6587385
ECU;IPI;109;2608;49087554
ECU;IPI;59;20868;392806711
ECU;IPI;50;830;15623422
ECU;IPI;228;9730;1831963025
ECU;IPI;241;202013;3802571504
ECU;IPI;118;41476;78068861
ECU;IPI;83;378;71181223
ECU;IPI;166;4330;81529065
ECU;IPI;41;210;3952431
ECU;IPI;44;3672;69282562
ECU;IPI;40;17472;32838275
ECU;IPI;85;545;10279682
ECU;IPI;196;156614;2948007968
ECU;IPI;99;2161;406754515
ECU;IPI;88;381653;719488419
ECU;IPI;42;52416;98514824
ECU;IPI;95;39384;74516118
ECU;IPI;118;20836;393839048
ECU;IPI;148;5711;1073359606
ECU;IPI;51;1197;225316098
ECU;IPI;40;353;6660333
ECU;IPI;121;218;410449
ECU;IPI;42;1713;32244484
ECU;IPI;183;13178;2480244558
ECU;IPI;49;1105;207973155
ECU;IPI;218;114272;2151356129
ECU;IPI;328;18853;3550501993
ECU;IPI;85;715;13457972
ECU;IPI;134;7734;1455801756
ECU;IPI;414;30785;579525481
ECU;IPI;91;1260;23716357
ECU;IPI;51;1176;221363184
ECU;IPI;185;13356;2513746116
ECU;IPI;88;5184;975805056
ECU;IPI;153;62302;1173367234
ECU;IPI;78;3496;657985656
ECU;IPI;167;65536;1236212938
ECU;IPI;52;1357;255433538
ECU;IPI;41;1581;29759795
ECU;IPI;120;3821;719528298
ECU;IPI;68;3068;577501912
ECU;IPI;43;413;77740642
ECU;IPI;359;237087;4466543539
ECU;IPI;669;49153;9258204341
ECU;IPI;175;406738;766816675
ECU;IPI;42;252;47434968
ECU;IPI;267;159572;3006616875
ECU;IPI;470;32006;6028346053
ECU;IPI;196;57231;1079823062
ECU;IPI;86;671;126305014
ECU;IPI;48;812;152827332
ECU;IPI;47;767;144375478
ECU;IPI;88;880;165959585
ECU;IPI;79;39834;749811316
ECU;IPI;58;1992;374962128
ECU;IPI;63;23736;446792222
ECU;IPI;47;6466;121712104
ECU;IPI;87;810;15278715
ECU;IPI;66;27892;525022273
ECU;IPI;142;2034;382892289
ECU;IPI;46;686;129128524
ECU;IPI;92;10498;19778179
ECU;IPI;151;2891;545225578
ECU;IPI;185;97223;1831031786
ECU;IPI;134;61136;1150673266
ECU;IPI;120;36498;688390811
ECU;IPI;62;23472;441822845
ECU;IPI;40;90;1693899
ECU;IPI;85;16685;314809243
ECU;IPI;45;609;114634506
ECU;IPI;41;1194;2247514
ECU;IPI;44;476;89599384
ECU;IPI;41;2052;38620897
ECU;IPI;61;16597;312884984
ECU;IPI;353;230348;4338768194
ECU;IPI;547;39076;7363913353
ECU;IPI;1474;1160666;21874888216
ECU;IPI;767;255434;4819062707
ECU;IPI;338;28013;5272748227
ECU;IPI;70;21951;414167078
ECU;IPI;152;79325;1493063819
ECU;IPI;97;15506;292397118
ECU;IPI;93;53464;1006374258
ECU;IPI;105;2797;526469509
ECU;IPI;47;5754;108473833
ECU;IPI;263;15481;2916255413
ECU;IPI;824;64337;12116161919
ECU;IPI;197;508924;959334545
ECU;IPI;127;5200;97876988
ECU;IPI;45;4648;87697534
ECU;IPI;83;411;77389746
ECU;IPI;167;73548;1385274349
ECU;IPI;219;9139;1722632293
ECU;IPI;78;28036;528977641
ECU;IPI;201;131532;2475779516
ECU;IPI;150;60695;1143551641
ECU;IPI;268;13553;2553982561
ECU;IPI;188;10846;2053982942
ECU;IPI;225;135543;2552726225
ECU;IPI;69;175606;330550198
ECU;IPI;201;132474;2493489698
ECU;IPI;86;590;111270985
ECU;IPI;79;491692;92412528
ECU;IPI;124;600504;113346574
ECU;IPI;53;59711;11222563
ECU;IPI;70;2408;453953752
ECU;IPI;133;1308;246275916
ECU;IPI;58;1355;25565869
ECU;IPI;95;17564;330581666
ECU;IPI;46;564;106151004
ECU;IPI;62;24248;456429803
ECU;IPI;148;1091261;2051003224
ECU;IPI;88;338724;640171424
ECU;IPI;119;41581;78314487
ECU;IPI;44;29628;5611721
ECU;IPI;137;697578;1319398733
ECU;IPI;220;11088;2099812176
ECU;IPI;47;670;12610137
ECU;IPI;46;7104;133721434
ECU;IPI;41;1792;33731533
ECU;IPI;50;921;173342331
ECU;IPI;44;5114;96262868
ECU;IPI;49;900;1698102
ECU;IPI;320;5440;102492864
ECU;IPI;6405;136384;25695563904
ECU;IPI;16;464;87340576
ECU;IPI;13328;2577493;4857105134
ECU;IPI;6330;106977;2010589924
ECU;IPI;1200;870;16363917
ECU;IPI;35;4305;81153906
ECU;IPI;141;1933;364065444
ECU;IPI;63751;567228;107220821
ECU;IPI;2186;470;8835436
ECU;IPI;1080;11736;220622717
ECU;IPI;4;245744;462839164
ECU;IPI;7000;5600;10606736
ECU;IPI;99;5751;108240146
ECU;IPI;2000;4400;8396476
ECU;IPI;9;1008;1904283
ECU;IPI;11580;505754;9558497723
ECU;IPI;168;3948;74217662
ECU;IPI;2621;51138;964626928
ECU;IPI;166;1728;32477414
ECU;IPI;311945;4045164;7636462409
ECU;IPI;7025;6002;1129642422
ECU;IPI;1000;16444;309061691
ECU;IPI;11100;1818;342167598
ECU;IPI;182;2276;429326
ECU;IPI;11967;379744;717400972
ECU;IPI;7875;249886;472077135
ECU;IPI;90;882;166022388
ECU;IPI;30;576;10842278
ECU;IPI;75;3255865;6119358928
ECU;IPI;18;81608;1545704485
ECU;IPI;95;8044;1523581864
ECU;IPI;1080;79272;1500396999
ECU;IPI;1080;14472;273914439
ECU;IPI;65;13550;256088225
ECU;IPI;4;327802;617388842
ECU;IPI;5508;9072;1712441334
ECU;IPI;80;671699;1262475858
ECU;IPI;335;5015;94275982
ECU;IPI;850;1151455;2167429805
ECU;IPI;60;46326;872012828
ECU;IPI;240;3984;75169315
ECU;IPI;1748;797952;15074470611
ECU;IPI;2785;527982;992542802
ECU;IPI;5985;263262;497346673
ECU;IPI;10;1717;322775396
ECU;IPI;788;572222;1077894581
ECU;IPI;1000;21680;408850112
ECU;IPI;25;151;28386188
ECU;IPI;25;2345;44083186
ECU;IPI;50;3775;71316168
ECU;IPI;35;21555;40721059
ECU;IPI;90;7856;148413195
ECU;IPI;60;3852;72412978
ECU;IPI;3542;649264;1222836803
ECU;IPI;35;72365;136037516
ECU;IPI;680;23918;451334413
ECU;IPI;60;405;7613514
ECU;IPI;3;11513;21638453
ECU;IPI;50;1245;2344509
ECU;IPI;6830;39029;734568712
ECU;IPI;5;1413;266602
ECU;IPI;2;1226;231204
ECU;IPI;12358;805678;1526002473
ECU;IPI;200;1272;239251752
ECU;IPI;29400;30861;5819160576
ECU;IPI;3;2929;5504997
ECU;IPI;3;743;14011791
ECU;IPI;500;195;3679221
ECU;IPI;1070;24512;46159528
ECU;IPI;154;8078;15214267
ECU;IPI;799;69693;1320027236
ECU;IPI;317;156539;2947848525
ECU;IPI;54;1315;247497465
ECU;IPI;382;374478;706557601
ECU;IPI;408;878;16505346
ECU;IPI;5;40902;76874491
ECU;IPI;39378;4537;854380618
ECU;IPI;226;26;4896164
ECU;IPI;74991;59413;1119623953
ECU;IPI;2037;169;31787379
ECU;IPI;610;10617;20010195
ECU;IPI;1;1071;2012923
ECU;IPI;22;27423;51649027
ECU;IPI;102;172176;324279722
ECU;IPI;9526;63578;119957699
ECU;IPI;150;470;88609394
ECU;IPI;2;46358;874237707
ECU;IPI;6;201459;379919441
ECU;IPI;10;2350;4425379
ECU;IPI;600;865;16320647
ECU;IPI;500;1225;230411475
ECU;IPI;2572;198;37358244
ECU;IPI;600;900;1692819
ECU;IPI;100;187;35173017
ECU;IPI;2;393377;742042266
ECU;IPI;3;23276;43913262
ECU;IPI;2;4698;88483072
ECU;IPI;5;892;16825014
ECU;IPI;411;616027;1159333265
ECU;IPI;280;1002;188743072
ECU;IPI;1075;414625;782094397
ECU;IPI;210;5045;9489191
ECU;IPI;5378;257458;484611049
ECU;IPI;1124;482883;909790347
ECU;IPI;2128;668374;1258032592
ECU;IPI;30051;2153375;4057315946
ECU;IPI;182;11601;218204369
ECU;IPI;1;996;1878297
ECU;IPI;15900;7155;1345791105
ECU;IPI;84;1468824;2760625332
ECU;IPI;514384;2496523;4692115118
ECU;IPI;225;272225;515531538
ECU;IPI;580;137516;259088395
ECU;IPI;21;15572;29338582
ECU;IPI;60;36192;681879
ECU;IPI;340;37691;710121055
ECU;IPI;216;7446;140260302
ECU;IPI;2422;3669426;6912097756
ECU;IPI;500;1730;3258801
ECU;IPI;396;31248;5874249
ECU;IPI;145;137157;258412017
ECU;IPI;1900;6833;128713221
ECU;IPI;10;15788;29745539
ECU;IPI;752872;118044;2230972578
ECU;IPI;182;167076;316403517
ECU;IPI;624;434117;822117751
ECU;IPI;162;9639;18254049
ECU;IPI;1400;168944;3199900726
ECU;IPI;343;213865;405011121
ECU;IPI;210;1701469;3222190948
ECU;IPI;247;136174;2579217264
ECU;IPI;118;40104;759593822
ECU;IPI;130;1549168;2916060893
ECU;IPI;98;498878;939058015
ECU;IPI;174;1439541;2709705606
ECU;IPI;102;628607;1190437078
ECU;IPI;481;4416278;8363414788
ECU;IPI;339;218746;4143180488
ECU;IPI;442;419211;7890976337
ECU;IPI;168;86892;163346533
ECU;IPI;1255266;512361;9644376047
ECU;IPI;124;64652;121697046
ECU;IPI;36566;2307;435280146
ECU;IPI;162734;1354176;2555032193
ECU;IPI;123;123855;2331372207
ECU;IPI;2500;20475;385687575
ECU;IPI;3990;37612;708497244
ECU;IPI;800;535;10077795
ECU;IPI;1410;94800;178173956
ECU;IPI;3404;216;40675824
ECU;IPI;400;1289;242736746
ECU;IPI;2000;2700;5084478
ECU;IPI;2600;1456;274185184
ECU;IPI;538;350238;659547187
ECU;IPI;35275;39434;741154143
ECU;IPI;37983;2410;45383674
ECU;IPI;946;60;1129884
ECU;IPI;450;346;65156644
ECU;IPI;278;200196;376997095
ECU;IPI;4862;242;45571988
ECU;IPI;9456;600;1129884
ECU;IPI;1155;296195;557776652
ECU;IPI;100;11;2071454
ECU;IPI;930;32575;6130973325
ECU;IPI;30;2380;44799692
ECU;IPI;2900;163;30695182
ECU;IPI;7628;484;91143976
ECU;IPI;6017;73212;1378684457
ECU;IPI;2140;2818;530668852
ECU;IPI;3000;360;6779304
ECU;IPI;2832;4538692;8546992453
ECU;IPI;95;23848;449091227
ECU;IPI;1050;3431;646105334
ECU;IPI;4590;980785;1846955465
ECU;IPI;49158;1833226;345222121
ECU;IPI;3503;660529;1243868581
ECU;IPI;11796;1563406;2944112375
ECU;IPI;36671;435483;8200754566
ECU;IPI;120;3876;72990506
ECU;IPI;125;10475;197258915
ECU;IPI;8;8;1507248
ECU;IPI;464;8202;15415495
ECU;IPI;82;82;15449292
ECU;IPI;8;8;1507248
ECU;IPI;20;20;376812
ECU;IPI;15;15;282609
ECU;IPI;546;2991;56215247
ECU;IPI;19;25;46987
ECU;IPI;21;275;516857
ECU;IPI;33507;847729;1593289701
ECU;IPI;16446;16748;315254303
ECU;IPI;7246;317947;598484356
ECU;IPI;6846;219798;413734567
ECU;IPI;1540000;13475;25325993
ECU;IPI;34500;1627675;307495478
ECU;IPI;1456;2184;411103056
ECU;IPI;5625;4574;862583216
ECU;IPI;3938;43815;823669422
ECU;IPI;421025;37950;71325507
ECU;IPI;1;1470;27701121
ECU;IPI;1;2010;37924278
ECU;IPI;1350;2432;457794104
ECU;IPI;150;120;2258532
ECU;IPI;6000;11400;21498576
ECU;IPI;75;3990;75245016
ECU;IPI;1500;2660;50187676
ECU;IPI;150;267;50252337
ECU;IPI;200;364;68765788
ECU;IPI;12050;19071;3608154903
ECU;IPI;50;90;1700253
ECU;IPI;30;5586;105243592
ECU;IPI;5200;17314;3264760812
ECU;IPI;12;1268367;2390148826
ECU;IPI;15;134633;253706464
ECU;IPI;385;188649;355426035
ECU;IPI;111686;2584676;4895531425
ECU;IPI;27576;327166;6165214253
ECU;IPI;1381;865508;163098924
ECU;IPI;60;32964;62118351
ECU;IPI;6804;19336;3662354416
ECU;IPI;6690;27371;5184231626
ECU;IPI;960;2612;494728472
ECU;IPI;233304;113115;2142465969
ECU;IPI;816;5900;11174954
ECU;IPI;1502;16500;31011090
ECU;IPI;335;2200;4141148
ECU;IPI;864;123965;233603365
ECU;IPI;144;7333;13818525
ECU;IPI;53;19066;35928542
ECU;IPI;558;418104;787887721
ECU;IPI;4024;824;155104816
ECU;IPI;120;4572;86060585
ECU;IPI;40;5992;112789813
ECU;IPI;200;5680;106916912
ECU;IPI;204;5115;96460716
ECU;IPI;72648;15467;2924136731
ECU;IPI;19344;39091;7357356201
ECU;IPI;312335;127535;2411908858
ECU;IPI;334047;2131771;4035795001
ECU;IPI;566892;3066355;5798876649
ECU;IPI;679236;3477553;6577790979
ECU;IPI;10764;2579312;4850911186
ECU;IPI;1024829;321458;6085848783
ECU;IPI;52068;1603509;30315703343
ECU;IPI;1012932;3239176;6108567668
ECU;IPI;284472;11323446;21513884899
ECU;IPI;124146;3330227;6306683986
ECU;IPI;823601;8162;1539222607
ECU;IPI;1020;10242;1934550252
ECU;IPI;1500;3500319;65935509
ECU;IPI;1427002;14785201;27827458482
ECU;IPI;10725;9926101;18715407987
ECU;IPI;890763;11823167;22296247005
ECU;IPI;1410831;3497569;6573669893
ECU;IPI;2133217;1225184;23029080942
ECU;IPI;1728;78232;147035479
ECU;IPI;3348;356918;672326437
ECU;IPI;1062427;2064934;3890572904
ECU;IPI;317590;41511304;7824643071
ECU;IPI;2921149;11647703;21943882229
ECU;IPI;32832;90409;1700511922
ECU;IPI;134775;3904156;7348051049
ECU;IPI;8411;1023;192417093
ECU;IPI;15000;14400;27064512
ECU;IPI;5000;10200;19199868
ECU;IPI;580;6155;115907267
ECU;IPI;9000;21120;39915744
ECU;IPI;1568394;7517364;14128584943
ECU;IPI;59707;2835122;5344289177
ECU;IPI;32595;1241618;2340685837
ECU;IPI;213575;5938501;11199602387
ECU;IPI;136038;3430457;6546306788
ECU;IPI;1365100;27215209;5130484366
ECU;IPI;1239570;17012514;32043444021
ECU;IPI;525120;7150628;13495380562
ECU;IPI;85938;10258616;1930784376
ECU;IPI;82800;97704;1843459531
ECU;IPI;608026;3556952;6694574929
ECU;IPI;40000;140790;2654848002
ECU;IPI;1610;17993015;33864833462
ECU;IPI;14000;211176;398442653
ECU;IPI;241650;5748366;10832864739
ECU;IPI;1893;1204464;2268194838
ECU;IPI;45362;261768;4942213931
ECU;IPI;2604729;12661313;23840708954
ECU;IPI;63021;614867;1157871594
ECU;IPI;1218064;2792136;5267344918
ECU;IPI;13836;32284;608068124
ECU;IPI;2744556;6298873;11871041277
ECU;IPI;102555;19201;361677053
ECU;IPI;1086167;2519982;4773219036
ECU;IPI;3285;108405;204202499
ECU;IPI;23919;419075;789409954
ECU;IPI;295005;732742;1380519353
ECU;IPI;73388;192972;366345436
ECU;IPI;708414;2243042;4227432703
ECU;IPI;3850;641025;1211005199
ECU;IPI;316009;651871;1228889477
ECU;IPI;612405;910267;1714775685
ECU;IPI;2186929;4942961;9329803361
ECU;IPI;113974;324347;612194853
ECU;IPI;48327;907814;1709901631
ECU;IPI;2204776;6616036;1247733032
ECU;IPI;1637921;3471936;6546799583
ECU;IPI;2790268;3715064;7010187989
ECU;IPI;2703489;6022092;11349656982
ECU;IPI;188946;345869;651936698
ECU;IPI;6213;120876;227659097
ECU;IPI;191184;459138;865175164
ECU;IPI;7431;127297;239779248
ECU;IPI;21985;384855;726482062
ECU;IPI;620265;1469326;2767611086
ECU;IPI;1668269;4296728;8109642362
ECU;IPI;1110465;9092827;17158792082
ECU;IPI;293859;252836;4776080707
ECU;IPI;6231078;26998461;50950386226
ECU;IPI;96225;157167;296025432
ECU;IPI;47925;84857;159828814
ECU;IPI;322185;721622;1360320152
ECU;IPI;1166175;2173807;4106929732
ECU;IPI;256305;470542;889257451
ECU;IPI;473775;1191011;2243296889
ECU;IPI;216;49781;93726279
ECU;IPI;3735;4863;91599003
ECU;IPI;2308203;5457993;10294973741
ECU;IPI;3262905;5679541;10697254521
ECU;IPI;124347;3003194;5664375354
ECU;IPI;74240;3244288;6106853074
ECU;IPI;14400;167904;3171991997
ECU;IPI;37153;333564;628941593
ECU;IPI;1009262;2113573;3982491399
ECU;IPI;1921801;5886748;11094511201
ECU;IPI;26497;407882;768474161
ECU;IPI;15834;839202;1601440785
ECU;IPI;657086;2356326;4441067904
ECU;IPI;75485;5020116;9508179166
ECU;IPI;60625;3580296;6730608747
ECU;IPI;1732;1926529;3628066453
ECU;IPI;7745;8667887;16420916368
ECU;IPI;2437;2581792;4866557389
ECU;IPI;161440;184208003;34756290784
ECU;IPI;4786;4176582;7870453668
ECU;IPI;98;19413;36631404
ECU;IPI;1241;784578;1477898248
ECU;IPI;1594;1474138;2780075758
ECU;IPI;937;788954;1486690032
ECU;IPI;3671;3478746;6555794278
ECU;IPI;39943;4036638;76110867287
ECU;IPI;2216;2022365;3819464347
ECU;IPI;923;773872;1459078874
ECU;IPI;1366;1273732;2405414162
ECU;IPI;16412;13015976;24533925324
ECU;IPI;1877;1891779;3568129881
ECU;IPI;5114;3808363;7178966818
ECU;IPI;12703;1306015;24641307778
ECU;IPI;188;10526;198430659
ECU;IPI;22653;21904538;41297172717
ECU;IPI;269;352622;667784965
ECU;IPI;529;432828;815289012
ECU;IPI;986;692402;1306361238
ECU;IPI;52;42594;80222391
ECU;IPI;44;38937;73334725
ECU;IPI;92;117272;22087243
ECU;IPI;153;376992;710034273
ECU;IPI;42;12018;22634942
ECU;IPI;47;25392;47823801
ECU;IPI;574;519498;97847292
ECU;IPI;941;21879;4122134874
ECU;IPI;43;1064;20039589
ECU;IPI;42;16576;3121957
ECU;IPI;56;81228;15298644
ECU;IPI;41;11106;20917263
ECU;IPI;59;208628;392934148
ECU;IPI;982342;3909069;7384895883
ECU;IPI;137733;3917672;73764404528
ECU;IPI;16249;5119081;9641692961
ECU;IPI;26897491;198090776;37326416402
ECU;IPI;5988;20609736;3887172762
ECU;IPI;299;28792;542744715
ECU;IPI;25815;249432;4699448539
ECU;IPI;22;318940;6006677156
ECU;IPI;941;1021568;192533146
ECU;IPI;1330;233825;4401381505
ECU;IPI;728;47684;897575006
ECU;IPI;4760;139468;2625261951
ECU;IPI;3100;10850;20423389
ECU;IPI;52060;11803086;22229042064
ECU;IPI;477252;728676;13716159819
ECU;IPI;5508;94284;1774745446
ECU;IPI;475;4791;903956298
ECU;IPI;5000;492294;928387717
ECU;IPI;22050;437435;8272395761
ECU;IPI;3780;88294;1662699632
ECU;IPI;33475;10505829;19812312561
ECU;IPI;340044;1316984;2479117139
ECU;IPI;192;1008;19042834
ECU;IPI;133704;2661291;501876902
ECU;IPI;68200;11881545;22406692823
ECU;IPI;5040;605171;1141255678
ECU;IPI;38304;17136;3221362368
ECU;IPI;8000;3098322;584293956
ECU;IPI;2640;527643;995050276
ECU;IPI;120517;75087;141602068
ECU;IPI;1540000;36960;69722688
ECU;IPI;17000;3995;75101206
ECU;IPI;57000;8695;163455566
ECU;IPI;2772;6770368;12774194935
ECU;IPI;22310;932825;1754559871
ECU;IPI;20;10278;193172954
ECU;IPI;150;4262;804145636
ECU;IPI;20001;442884;834823053
ECU;IPI;60;6726;126590719
ECU;IPI;455;3942;74104869
ECU;IPI;1567155;33272143;62549923015
ECU;IPI;462791;31897385;60027254101
ECU;IPI;560065;23756;4473587384
ECU;IPI;61117;2536558;4804393045
ECU;IPI;1617;223604;420348688
ECU;IPI;11671;53054;997351535
ECU;IPI;389;75;140991
ECU;IPI;10755;30031;56454676
ECU;IPI;2448082;8477816;15969661999
ECU;IPI;2025;837;157532607
ECU;IPI;2714711;6152183;11565365778
ECU;IPI;1200505;4157403;7831300031
ECU;IPI;57162;291928;548789609
ECU;IPI;29036;408576;769634611
ECU;IPI;1400;12723;240359099
ECU;IPI;88618;289539;54418276
ECU;IPI;31455;440934;830587376
ECU;IPI;75;112058;21102877
ECU;IPI;750;9700;18269174
ECU;IPI;1550;18777;3548836842
ECU;IPI;27001;268475;508507759
ECU;IPI;637;28983;54895541
ECU;IPI;54385;653784;1228773952
ECU;IPI;3427;353595;665967895
ECU;IPI;103789;174607;3281703644
ECU;IPI;3310;2442446;4600151645
ECU;IPI;419933;6184486;11711994052
ECU;IPI;10367;1286;242171804
ECU;IPI;378601;3913707;7355734032
ECU;IPI;933;13563;255410278
ECU;IPI;271513;4587992;8623039204
ECU;IPI;3062;88452;1665922658
ECU;IPI;3661;481384;911770179
ECU;IPI;105212;2112631;3970647712
ECU;IPI;63744;631398;1190166288
ECU;IPI;743445;41608166;78749086919
ECU;IPI;54148;536352;1011007429
ECU;IPI;5417;79506;150566078
ECU;IPI;585758;5802084;10936754277
ECU;IPI;37089;22824;4298717808
ECU;IPI;65715;212011;398555239
ECU;IPI;122094;113221;2132687367
ECU;IPI;49668;1030209;1936257211
ECU;IPI;6128;60696;114410139
ECU;IPI;13808;13677;257807347
ECU;IPI;68015;528864;10014483456
ECU;IPI;90024;170122;320450305
ECU;IPI;3014587;2423154;4556736565
ECU;IPI;125780;11976513;22571474169
ECU;IPI;1389;3024;570181248
ECU;IPI;31392;3219769;6054747027
ECU;IPI;2048;23436;44056868
ECU;IPI;1040;23552;44602071
ECU;IPI;54000;42786;8051525022
ECU;IPI;100;2904;54656474
ECU;IPI;900;9240;174222048
ECU;IPI;145913;555008;1044713759
ECU;IPI;52785;23544;4439268288
ECU;IPI;330;40058;75304233
ECU;IPI;32;216;40653576
ECU;IPI;2150;55945;1051463897
ECU;IPI;42565;1492;280478096
ECU;IPI;12975;622431;1172124713
ECU;IPI;1010;6585;123763758
ECU;IPI;100;2376;44718934
ECU;IPI;1600;55975;1060037758
ECU;IPI;186393;645485;1215900095
ECU;IPI;200;4796;90444886
ECU;IPI;1080;26508;498212558
ECU;IPI;250;240;4510752
ECU;IPI;630;30744;577950307
ECU;IPI;50220;7591678;1431669004
ECU;IPI;200;2516;47447734
ECU;IPI;2000;67469;1268066361
ECU;IPI;414;781687;1473456544
ECU;IPI;4800;88324;1665649322
ECU;IPI;12600;54054;10161503352
